id,subscription_id,customer_id,shopify_order_id,email,created_at,processed_at,type,status,total_price,subtotal_price,tax_lines,discount_codes,error_message,payment_processor
1000003499,3000000651,9000000930,5000003986,miaroberts19@yahoo.com,2025-10-30T22:35:09Z,2025-10-30T22:35:09Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000003500,3000000651,9000000930,5000003987,miaroberts19@yahoo.com,2025-11-28T22:27:09Z,2025-11-28T22:27:09Z,RECURRING,SUCCESS,47.97,44.99,2.98,,,stripe
1000003501,3000000651,9000000930,,miaroberts19@yahoo.com,2025-12-28T22:32:09Z,,RECURRING,DECLINED,47.97,44.99,2.98,,Card expired,stripe
1000003502,3000000652,9000000931,5000003990,nora.moore12@yahoo.com,2025-02-01T17:54:17Z,2025-02-01T17:54:17Z,CHECKOUT,SUCCESS,99.68,93.49,6.19,WELCOME10,,stripe
1000003503,3000000652,9000000931,5000003991,nora.moore12@yahoo.com,2025-05-01T18:05:17Z,2025-05-01T18:05:17Z,RECURRING,SUCCESS,98.99,98.99,0.00,SAVE10,,stripe
1000003504,3000000652,9000000931,5000003992,nora.moore12@yahoo.com,2025-07-29T18:02:17Z,2025-07-29T18:02:17Z,RECURRING,SUCCESS,118.79,109.99,8.80,,,stripe
1000003505,3000000652,9000000931,5000003993,nora.moore12@yahoo.com,2025-10-27T18:02:17Z,2025-10-27T18:02:17Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000003506,3000000653,9000000932,5000003995,nathanclark82@yahoo.com,2024-09-10T19:06:04Z,2024-09-10T19:06:04Z,CHECKOUT,SUCCESS,67.49,67.49,0.00,WELCOME15,,stripe
1000003507,3000000653,9000000932,5000003996,nathanclark82@yahoo.com,2024-12-07T18:59:04Z,2024-12-07T18:59:04Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000003508,3000000653,9000000932,5000003997,nathanclark82@yahoo.com,2025-03-07T19:00:04Z,2025-03-07T19:00:04Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003509,3000000653,9000000932,5000003998,nathanclark82@yahoo.com,2025-06-05T19:03:04Z,2025-06-05T19:03:04Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003510,3000000654,9000000933,5000003999,sebastian.wright@hotmail.com,2025-03-10T00:14:07Z,2025-03-10T00:14:07Z,CHECKOUT,SUCCESS,196.18,183.99,12.19,WELCOME20,,stripe
1000003511,3000000654,9000000933,5000004000,sebastian.wright@hotmail.com,2025-06-06T00:14:07Z,2025-06-06T00:14:07Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000003512,3000000654,9000000933,5000004001,sebastian.wright@hotmail.com,2025-09-07T00:21:07Z,2025-09-07T00:21:07Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000003513,3000000654,9000000933,5000004002,sebastian.wright@hotmail.com,2025-12-04T00:26:07Z,2025-12-04T00:26:07Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000003514,3000000655,9000000935,5000004005,sofia.roberts38@yahoo.com,2025-03-07T13:57:44Z,2025-03-07T13:57:44Z,CHECKOUT,SUCCESS,89.99,89.99,0.00,,,stripe
1000003515,3000000655,9000000935,5000004006,sofia.roberts38@yahoo.com,2025-04-09T13:50:44Z,2025-04-09T13:50:44Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003516,3000000656,9000000936,5000004007,lily.rodriguez@icloud.com,2024-01-29T20:30:47Z,2024-01-29T20:30:47Z,CHECKOUT,SUCCESS,89.99,89.99,0.00,,,stripe
1000003517,3000000656,9000000936,5000004008,lily.rodriguez@icloud.com,2024-02-28T20:37:47Z,2024-02-28T20:37:47Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000003518,3000000656,9000000936,5000004009,lily.rodriguez@icloud.com,2024-03-30T20:28:47Z,2024-03-30T20:28:47Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003519,3000000656,9000000936,5000004010,lily.rodriguez@icloud.com,2024-04-27T20:39:47Z,2024-04-27T20:39:47Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003520,3000000656,9000000936,5000004011,lily.rodriguez@icloud.com,2024-05-29T20:41:47Z,2024-05-29T20:41:47Z,RECURRING,SUCCESS,88.18,80.99,7.19,SAVE10,,stripe
1000003521,3000000656,9000000936,5000004012,lily.rodriguez@icloud.com,2024-06-25T20:41:47Z,2024-06-25T20:41:47Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003522,3000000656,9000000936,5000004013,lily.rodriguez@icloud.com,2024-07-27T20:27:47Z,2024-07-27T20:27:47Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003523,3000000656,9000000936,5000004014,lily.rodriguez@icloud.com,2024-08-24T20:32:47Z,2024-08-24T20:32:47Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003524,3000000656,9000000936,5000004015,lily.rodriguez@icloud.com,2024-09-25T20:36:47Z,2024-09-25T20:36:47Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003525,3000000656,9000000936,5000004016,lily.rodriguez@icloud.com,2024-10-26T20:41:47Z,2024-10-26T20:41:47Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003526,3000000656,9000000936,,lily.rodriguez@icloud.com,2024-11-23T20:29:47Z,,RECURRING,DECLINED,96.29,89.99,6.30,,Card declined,stripe
1000003527,3000000656,9000000936,5000004018,lily.rodriguez@icloud.com,2024-12-22T20:30:47Z,2024-12-22T20:30:47Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000003528,3000000656,9000000936,5000004019,lily.rodriguez@icloud.com,2025-01-23T20:27:47Z,2025-01-23T20:27:47Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003529,3000000656,9000000936,5000004020,lily.rodriguez@icloud.com,2025-02-23T20:39:47Z,2025-02-23T20:39:47Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003530,3000000656,9000000936,5000004021,lily.rodriguez@icloud.com,2025-03-23T20:36:47Z,2025-03-23T20:36:47Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003531,3000000656,9000000936,5000004022,lily.rodriguez@icloud.com,2025-04-22T20:29:47Z,2025-04-22T20:29:47Z,RECURRING,SUCCESS,88.18,80.99,7.19,LOYAL10,,stripe
1000003532,3000000656,9000000936,5000004023,lily.rodriguez@icloud.com,2025-05-23T20:29:47Z,2025-05-23T20:29:47Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003533,3000000657,9000000938,5000004025,aaliyah_lopez@hotmail.com,2024-11-02T22:18:08Z,2024-11-02T22:18:08Z,CHECKOUT,SUCCESS,96.29,89.99,6.30,,,stripe
1000003534,3000000657,9000000938,5000004026,aaliyah_lopez@hotmail.com,2024-12-02T22:19:08Z,2024-12-02T22:19:08Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000003535,3000000657,9000000938,5000004027,aaliyah_lopez@hotmail.com,2025-01-01T22:10:08Z,2025-01-01T22:10:08Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003536,3000000657,9000000938,5000004028,aaliyah_lopez@hotmail.com,2025-02-01T22:13:08Z,2025-02-01T22:13:08Z,RECURRING,SUCCESS,80.99,80.99,0.00,COMEBACK10,,stripe
1000003537,3000000657,9000000938,5000004029,aaliyah_lopez@hotmail.com,2025-03-05T22:17:08Z,2025-03-05T22:17:08Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003538,3000000657,9000000938,,aaliyah_lopez@hotmail.com,2025-04-04T22:14:08Z,,RECURRING,ERROR,96.29,89.99,6.30,,Card expired,stripe
1000003539,3000000657,9000000938,,aaliyah_lopez@hotmail.com,2025-05-01T22:13:08Z,,RECURRING,ERROR,97.19,89.99,7.20,,Card expired,stripe
1000003540,3000000657,9000000938,5000004032,aaliyah_lopez@hotmail.com,2025-06-01T22:07:08Z,2025-06-01T22:07:08Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000003541,3000000658,9000000940,5000004034,emma_sanchez88@hotmail.com,2024-09-24T02:04:41Z,2024-09-24T02:04:41Z,CHECKOUT,SUCCESS,34.99,34.99,0.00,,,stripe
1000003542,3000000658,9000000940,5000004035,emma_sanchez88@hotmail.com,2024-10-22T01:49:41Z,2024-10-22T01:49:41Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000003543,3000000658,9000000940,5000004036,emma_sanchez88@hotmail.com,2024-11-22T01:55:41Z,2024-11-22T01:55:41Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000003544,3000000658,9000000940,5000004037,emma_sanchez88@hotmail.com,2024-12-23T01:51:41Z,2024-12-23T01:51:41Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000003545,3000000658,9000000940,5000004038,emma_sanchez88@hotmail.com,2025-01-23T02:02:41Z,2025-01-23T02:02:41Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000003546,3000000659,9000000941,5000004039,aiden.moore67@yahoo.com,2024-08-06T19:36:41Z,2024-08-06T19:36:41Z,CHECKOUT,SUCCESS,32.65,29.99,2.66,,,stripe
1000003547,3000000659,9000000941,5000004040,aiden.moore67@yahoo.com,2024-09-03T19:49:41Z,2024-09-03T19:49:41Z,RECURRING,SUCCESS,32.09,29.99,2.10,,,stripe
1000003548,3000000659,9000000941,5000004041,aiden.moore67@yahoo.com,2024-10-03T19:39:41Z,2024-10-03T19:39:41Z,RECURRING,SUCCESS,32.39,29.99,2.40,,,stripe
1000003549,3000000659,9000000941,5000004042,aiden.moore67@yahoo.com,2024-11-02T19:45:41Z,2024-11-02T19:45:41Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000003550,3000000659,9000000941,5000004043,aiden.moore67@yahoo.com,2024-12-03T19:42:41Z,2024-12-03T19:42:41Z,RECURRING,SUCCESS,29.99,29.99,0.00,,,stripe
1000003551,3000000659,9000000941,5000004044,aiden.moore67@yahoo.com,2025-01-03T19:43:41Z,2025-01-03T19:43:41Z,RECURRING,SUCCESS,29.99,29.99,0.00,,,stripe
1000003552,3000000659,9000000941,5000004045,aiden.moore67@yahoo.com,2025-02-01T19:49:41Z,2025-02-01T19:49:41Z,RECURRING,SUCCESS,29.99,29.99,0.00,,,stripe
1000003553,3000000660,9000000942,5000004046,harpermitchell@icloud.com,2024-11-18T04:45:50Z,2024-11-18T04:45:50Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000003554,3000000660,9000000942,5000004047,harpermitchell@icloud.com,2024-12-19T04:52:50Z,2024-12-19T04:52:50Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003555,3000000660,9000000942,5000004048,harpermitchell@icloud.com,2025-01-16T04:58:50Z,2025-01-16T04:58:50Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003556,3000000660,9000000942,,harpermitchell@icloud.com,2025-02-18T04:45:50Z,,RECURRING,DECLINED,95.95,89.99,5.96,,Card declined,stripe
1000003557,3000000660,9000000942,5000004050,harpermitchell@icloud.com,2025-03-20T04:51:50Z,2025-03-20T04:51:50Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003558,3000000660,9000000942,5000004051,harpermitchell@icloud.com,2025-04-19T04:46:50Z,2025-04-19T04:46:50Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000003559,3000000660,9000000942,5000004052,harpermitchell@icloud.com,2025-05-16T04:53:50Z,2025-05-16T04:53:50Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003560,3000000660,9000000942,5000004053,harpermitchell@icloud.com,2025-06-15T04:58:50Z,2025-06-15T04:58:50Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000003561,3000000661,9000000944,5000004055,evelyn.jackson@gmail.com,2025-09-03T05:29:58Z,2025-09-03T05:29:58Z,CHECKOUT,SUCCESS,32.39,29.99,2.40,,,stripe
1000003562,3000000661,9000000944,5000004056,evelyn.jackson@gmail.com,2025-10-04T05:34:58Z,2025-10-04T05:34:58Z,RECURRING,SUCCESS,31.98,29.99,1.99,,,stripe
1000003563,3000000662,9000000945,5000004057,victoriagonzalez@outlook.com,2025-08-08T01:34:49Z,2025-08-08T01:34:49Z,CHECKOUT,SUCCESS,196.87,183.99,12.88,TRYDEW,,stripe
1000003564,3000000662,9000000945,5000004058,victoriagonzalez@outlook.com,2025-11-07T01:47:49Z,2025-11-07T01:47:49Z,RECURRING,SUCCESS,246.09,229.99,16.10,,,stripe
1000003565,3000000663,9000000946,5000004060,noah.lee@outlook.com,2024-10-17T19:33:44Z,2024-10-17T19:33:44Z,CHECKOUT,SUCCESS,37.31,34.99,2.32,,,stripe
1000003566,3000000663,9000000946,5000004061,noah.lee@outlook.com,2024-11-17T19:35:44Z,2024-11-17T19:35:44Z,RECURRING,SUCCESS,33.58,31.49,2.09,COMEBACK10,,stripe
1000003567,3000000663,9000000946,5000004062,noah.lee@outlook.com,2024-12-15T19:31:44Z,2024-12-15T19:31:44Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000003568,3000000663,9000000946,5000004063,noah.lee@outlook.com,2025-01-17T19:31:44Z,2025-01-17T19:31:44Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000003569,3000000663,9000000946,5000004064,noah.lee@outlook.com,2025-02-13T19:44:44Z,2025-02-13T19:44:44Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000003570,3000000663,9000000946,5000004065,noah.lee@outlook.com,2025-03-15T19:38:44Z,2025-03-15T19:38:44Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000003571,3000000663,9000000946,5000004066,noah.lee@outlook.com,2025-04-14T19:41:44Z,2025-04-14T19:41:44Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000003572,3000000663,9000000946,5000004067,noah.lee@outlook.com,2025-05-14T19:39:44Z,2025-05-14T19:39:44Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000003573,3000000663,9000000946,5000004068,noah.lee@outlook.com,2025-06-14T19:44:44Z,2025-06-14T19:44:44Z,RECURRING,SUCCESS,33.69,31.49,2.20,LOYAL10,,stripe
1000003574,3000000663,9000000946,5000004069,noah.lee@outlook.com,2025-07-16T19:42:44Z,2025-07-16T19:42:44Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000003575,3000000664,9000000947,5000004070,nora.thompson@outlook.com,2025-05-30T08:45:38Z,2025-05-30T08:45:38Z,CHECKOUT,SUCCESS,96.29,89.99,6.30,,,stripe
1000003576,3000000664,9000000947,5000004071,nora.thompson@outlook.com,2025-08-28T08:44:38Z,2025-08-28T08:44:38Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003577,3000000664,9000000947,5000004072,nora.thompson@outlook.com,2025-11-28T08:50:38Z,2025-11-28T08:50:38Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003578,3000000665,9000000950,5000004076,lucas_perez47@gmail.com,2025-01-31T13:50:20Z,2025-01-31T13:50:20Z,CHECKOUT,SUCCESS,33.58,31.49,2.09,TRYDEW,,stripe
1000003579,3000000665,9000000950,5000004077,lucas_perez47@gmail.com,2025-03-03T13:57:20Z,2025-03-03T13:57:20Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000003580,3000000665,9000000950,5000004078,lucas_perez47@gmail.com,2025-04-04T13:45:20Z,2025-04-04T13:45:20Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000003581,3000000665,9000000950,5000004079,lucas_perez47@gmail.com,2025-05-04T13:42:20Z,2025-05-04T13:42:20Z,RECURRING,SUCCESS,33.69,31.49,2.20,LOYAL10,,stripe
1000003582,3000000665,9000000950,5000004080,lucas_perez47@gmail.com,2025-06-03T13:46:20Z,2025-06-03T13:46:20Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000003583,3000000665,9000000950,5000004081,lucas_perez47@gmail.com,2025-07-03T13:47:20Z,2025-07-03T13:47:20Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000003584,3000000665,9000000950,5000004082,lucas_perez47@gmail.com,2025-08-01T13:43:20Z,2025-08-01T13:43:20Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000003585,3000000665,9000000950,5000004083,lucas_perez47@gmail.com,2025-09-01T13:46:20Z,2025-09-01T13:46:20Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000003586,3000000666,9000000952,5000004085,jackson_robinson22@yahoo.com,2024-10-15T02:13:24Z,2024-10-15T02:13:24Z,CHECKOUT,SUCCESS,89.99,89.99,0.00,,,stripe
1000003587,3000000666,9000000952,5000004086,jackson_robinson22@yahoo.com,2025-01-14T01:59:24Z,2025-01-14T01:59:24Z,RECURRING,SUCCESS,80.99,80.99,0.00,LOYAL10,,stripe
1000003588,3000000667,9000000956,5000004090,nathan.scott@outlook.com,2024-06-13T01:51:28Z,2024-06-13T01:51:28Z,CHECKOUT,SUCCESS,99.68,93.49,6.19,WELCOME10,,stripe
1000003589,3000000667,9000000956,5000004091,nathan.scott@outlook.com,2024-09-11T01:55:28Z,2024-09-11T01:55:28Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000003590,3000000667,9000000956,5000004092,nathan.scott@outlook.com,2024-12-12T01:50:28Z,2024-12-12T01:50:28Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000003591,3000000667,9000000956,5000004093,nathan.scott@outlook.com,2025-03-11T01:56:28Z,2025-03-11T01:56:28Z,RECURRING,SUCCESS,118.79,109.99,8.80,,,stripe
1000003592,3000000667,9000000956,5000004094,nathan.scott@outlook.com,2025-06-10T01:58:28Z,2025-06-10T01:58:28Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000003593,3000000667,9000000956,5000004095,nathan.scott@outlook.com,2025-09-07T01:45:28Z,2025-09-07T01:45:28Z,RECURRING,SUCCESS,119.75,109.99,9.76,,,stripe
1000003594,3000000667,9000000956,5000004096,nathan.scott@outlook.com,2025-12-06T01:56:28Z,2025-12-06T01:56:28Z,RECURRING,SUCCESS,118.79,109.99,8.80,,,stripe
1000003595,3000000668,9000000957,5000004098,ethanrobinson12@icloud.com,2025-10-20T00:43:58Z,2025-10-20T00:43:58Z,CHECKOUT,SUCCESS,36.73,33.74,2.99,WELCOME15,,stripe
1000003596,3000000668,9000000957,5000004099,ethanrobinson12@icloud.com,2025-11-22T00:38:58Z,2025-11-22T00:38:58Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000003597,3000000668,9000000957,5000004100,ethanrobinson12@icloud.com,2025-12-19T00:36:58Z,2025-12-19T00:36:58Z,RECURRING,SUCCESS,44.99,44.99,0.00,,,stripe
1000003598,3000000669,9000000958,5000004102,sophialopez14@icloud.com,2025-02-15T16:58:06Z,2025-02-15T16:58:06Z,CHECKOUT,SUCCESS,119.75,109.99,9.76,,,stripe
1000003599,3000000669,9000000958,5000004103,sophialopez14@icloud.com,2025-05-17T17:05:06Z,2025-05-17T17:05:06Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000003600,3000000670,9000000959,5000004104,ameliahall@outlook.com,2024-02-13T00:55:44Z,2024-02-13T00:55:44Z,CHECKOUT,SUCCESS,33.74,33.74,0.00,WELCOME10,,stripe
1000003601,3000000670,9000000959,5000004105,ameliahall@outlook.com,2024-03-13T00:56:44Z,2024-03-13T00:56:44Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000003602,3000000671,9000000960,5000004106,camila_wilson@hotmail.com,2025-01-24T07:25:18Z,2025-01-24T07:25:18Z,CHECKOUT,SUCCESS,82.61,76.49,6.12,WELCOME10,,stripe
1000003603,3000000671,9000000960,5000004107,camila_wilson@hotmail.com,2025-04-25T07:24:18Z,2025-04-25T07:24:18Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003604,3000000671,9000000960,5000004108,camila_wilson@hotmail.com,2025-07-25T07:28:18Z,2025-07-25T07:28:18Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003605,3000000671,9000000960,5000004109,camila_wilson@hotmail.com,2025-10-23T07:19:18Z,2025-10-23T07:19:18Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003606,3000000672,9000000963,5000004113,ella_perez@outlook.com,2025-05-10T22:19:44Z,2025-05-10T22:19:44Z,CHECKOUT,SUCCESS,97.19,89.99,7.20,,,stripe
1000003607,3000000672,9000000963,5000004114,ella_perez@outlook.com,2025-08-06T22:30:44Z,2025-08-06T22:30:44Z,RECURRING,SUCCESS,88.18,80.99,7.19,COMEBACK10,,stripe
1000003608,3000000673,9000000964,5000004115,alexanderhall@hotmail.com,2024-07-22T07:56:58Z,2024-07-22T07:56:58Z,CHECKOUT,SUCCESS,101.79,93.49,8.30,FIRST25,,stripe
1000003609,3000000673,9000000964,5000004116,alexanderhall@hotmail.com,2024-10-22T07:59:58Z,2024-10-22T07:59:58Z,RECURRING,SUCCESS,119.75,109.99,9.76,,,stripe
1000003610,3000000674,9000000967,5000004119,amelia.mitchell@hotmail.com,2024-08-10T17:54:24Z,2024-08-10T17:54:24Z,CHECKOUT,SUCCESS,184.56,172.49,12.07,WELCOME20,,stripe
1000003611,3000000674,9000000967,5000004120,amelia.mitchell@hotmail.com,2024-11-10T17:55:24Z,2024-11-10T17:55:24Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000003612,3000000674,9000000967,5000004121,amelia.mitchell@hotmail.com,2025-02-05T17:55:24Z,2025-02-05T17:55:24Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000003613,3000000674,9000000967,5000004122,amelia.mitchell@hotmail.com,2025-05-09T17:49:24Z,2025-05-09T17:49:24Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000003614,3000000674,9000000967,,amelia.mitchell@hotmail.com,2025-08-07T17:43:24Z,,RECURRING,ERROR,248.39,229.99,18.40,,Insufficient funds,stripe
1000003615,3000000674,9000000967,5000004124,amelia.mitchell@hotmail.com,2025-11-02T17:47:24Z,2025-11-02T17:47:24Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000003616,3000000675,9000000968,5000004126,sofia.white39@hotmail.com,2025-05-28T04:49:34Z,2025-05-28T04:49:34Z,CHECKOUT,SUCCESS,32.65,29.99,2.66,,,stripe
1000003617,3000000675,9000000968,5000004127,sofia.white39@hotmail.com,2025-06-28T04:45:34Z,2025-06-28T04:45:34Z,RECURRING,SUCCESS,32.65,29.99,2.66,,,stripe
1000003618,3000000676,9000000969,5000004128,alexanderthompson55@gmail.com,2025-04-17T20:39:49Z,2025-04-17T20:39:49Z,CHECKOUT,SUCCESS,97.98,89.99,7.99,,,stripe
1000003619,3000000676,9000000969,5000004129,alexanderthompson55@gmail.com,2025-05-15T20:49:49Z,2025-05-15T20:49:49Z,RECURRING,SUCCESS,86.66,80.99,5.67,LOYAL10,,stripe
1000003620,3000000676,9000000969,5000004130,alexanderthompson55@gmail.com,2025-06-14T20:46:49Z,2025-06-14T20:46:49Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000003621,3000000676,9000000969,5000004131,alexanderthompson55@gmail.com,2025-07-14T20:49:49Z,2025-07-14T20:49:49Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000003622,3000000676,9000000969,5000004132,alexanderthompson55@gmail.com,2025-08-13T20:37:49Z,2025-08-13T20:37:49Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000003623,3000000676,9000000969,5000004133,alexanderthompson55@gmail.com,2025-09-14T20:44:49Z,2025-09-14T20:44:49Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000003624,3000000676,9000000969,5000004134,alexanderthompson55@gmail.com,2025-10-11T20:43:49Z,2025-10-11T20:43:49Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000003625,3000000676,9000000969,,alexanderthompson55@gmail.com,2025-11-10T20:37:49Z,,RECURRING,ERROR,97.98,89.99,7.99,,Insufficient funds,stripe
1000003626,3000000676,9000000969,,alexanderthompson55@gmail.com,2025-12-12T20:40:49Z,,RECURRING,ERROR,97.98,89.99,7.99,,Card expired,stripe
1000003627,3000000677,9000000970,5000004138,ethanjackson89@outlook.com,2025-09-30T08:45:45Z,2025-09-30T08:45:45Z,CHECKOUT,SUCCESS,246.09,229.99,16.10,,,stripe
1000003628,3000000677,9000000970,5000004139,ethanjackson89@outlook.com,2025-12-26T08:46:45Z,2025-12-26T08:46:45Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000003629,3000000678,9000000971,5000004141,jaydenjohnson@icloud.com,2025-10-04T00:49:59Z,2025-10-04T00:49:59Z,CHECKOUT,SUCCESS,229.99,229.99,0.00,,,stripe
1000003630,3000000678,9000000971,5000004142,jaydenjohnson@icloud.com,2025-12-31T01:04:59Z,2025-12-31T01:04:59Z,RECURRING,SUCCESS,245.23,229.99,15.24,,,stripe
1000003631,3000000679,9000000972,5000004143,penelope_jackson@icloud.com,2025-01-26T09:23:07Z,2025-01-26T09:23:07Z,CHECKOUT,SUCCESS,37.79,34.99,2.80,,,stripe
1000003632,3000000679,9000000972,5000004144,penelope_jackson@icloud.com,2025-02-26T09:24:07Z,2025-02-26T09:24:07Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000003633,3000000680,9000000973,5000004145,alexander_robinson83@gmail.com,2024-08-20T23:43:47Z,2024-08-20T23:43:47Z,CHECKOUT,SUCCESS,35.98,33.74,2.24,TRYDEW,,stripe
1000003634,3000000680,9000000973,5000004146,alexander_robinson83@gmail.com,2024-09-17T23:41:47Z,2024-09-17T23:41:47Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000003635,3000000680,9000000973,5000004147,alexander_robinson83@gmail.com,2024-10-19T23:39:47Z,2024-10-19T23:39:47Z,RECURRING,SUCCESS,48.59,44.99,3.60,,,stripe
1000003636,3000000680,9000000973,5000004148,alexander_robinson83@gmail.com,2024-11-15T23:32:47Z,2024-11-15T23:32:47Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000003637,3000000680,9000000973,5000004149,alexander_robinson83@gmail.com,2024-12-16T23:28:47Z,2024-12-16T23:28:47Z,RECURRING,SUCCESS,44.08,40.49,3.59,COMEBACK10,,stripe
1000003638,3000000680,9000000973,5000004150,alexander_robinson83@gmail.com,2025-01-16T23:34:47Z,2025-01-16T23:34:47Z,RECURRING,SUCCESS,48.59,44.99,3.60,,,stripe
1000003639,3000000680,9000000973,5000004151,alexander_robinson83@gmail.com,2025-02-16T23:28:47Z,2025-02-16T23:28:47Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000003640,3000000680,9000000973,5000004152,alexander_robinson83@gmail.com,2025-03-16T23:30:47Z,2025-03-16T23:30:47Z,RECURRING,SUCCESS,44.99,44.99,0.00,,,stripe
1000003641,3000000680,9000000973,,alexander_robinson83@gmail.com,2025-04-16T23:40:47Z,,RECURRING,DECLINED,48.59,44.99,3.60,,Card declined,stripe
1000003642,3000000680,9000000973,5000004154,alexander_robinson83@gmail.com,2025-05-16T23:29:47Z,2025-05-16T23:29:47Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000003643,3000000680,9000000973,5000004155,alexander_robinson83@gmail.com,2025-06-13T23:33:47Z,2025-06-13T23:33:47Z,RECURRING,SUCCESS,47.97,44.99,2.98,,,stripe
