id,amount,amount_refunded,currency,status,created,customer_email,metadata_shopify_order_id,metadata_recharge_charge_id,payment_method_type,failure_code,failure_message
ch_000000003407,11769,0,usd,succeeded,2025-09-09T02:08:24Z,benjamin_hill@outlook.com,5000003590,1000003151,apple_pay,,
ch_000000003408,11769,0,usd,succeeded,2025-12-08T02:03:24Z,benjamin_hill@outlook.com,5000003591,1000003152,apple_pay,,
ch_000000003409,4499,0,usd,succeeded,2025-08-25T07:56:31Z,isabella.roberts83@icloud.com,5000003593,1000003153,card,,
ch_000000003410,4859,0,usd,succeeded,2025-09-24T07:58:31Z,isabella.roberts83@icloud.com,5000003594,1000003154,card,,
ch_000000003411,4797,0,usd,succeeded,2025-10-23T07:59:31Z,isabella.roberts83@icloud.com,5000003595,1000003155,card,,
ch_000000003412,4814,0,usd,failed,2025-11-21T07:56:31Z,isabella.roberts83@icloud.com,,1000003156,google_pay,card_declined,
ch_000000003413,8999,0,usd,succeeded,2025-01-28T02:22:18Z,aiden_ramirez89@hotmail.com,5000003597,1000003157,apple_pay,,
ch_000000003414,9798,0,usd,succeeded,2025-04-29T02:21:18Z,aiden_ramirez89@hotmail.com,5000003598,1000003158,card,,
ch_000000003415,9719,0,usd,succeeded,2025-07-28T02:20:18Z,aiden_ramirez89@hotmail.com,5000003599,1000003159,google_pay,,
ch_000000003416,9595,0,usd,failed,2025-10-25T02:21:18Z,aiden_ramirez89@hotmail.com,,1000003160,card,insufficient_funds,
ch_000000003417,21113,0,usd,succeeded,2024-08-03T19:29:22Z,jacksongreen@outlook.com,5000003602,1000003161,google_pay,,
ch_000000003418,20699,0,usd,succeeded,2024-11-01T19:29:22Z,jacksongreen@outlook.com,5000003603,1000003162,google_pay,,
ch_000000003419,25040,0,usd,succeeded,2025-02-01T19:33:22Z,jacksongreen@outlook.com,5000003604,1000003163,card,,
ch_000000003420,24523,0,usd,succeeded,2025-04-30T19:29:22Z,jacksongreen@outlook.com,5000003605,1000003164,card,,
ch_000000003421,24609,0,usd,succeeded,2025-07-30T19:33:22Z,jacksongreen@outlook.com,5000003606,1000003165,card,,
ch_000000003422,24839,0,usd,succeeded,2025-10-28T19:30:22Z,jacksongreen@outlook.com,5000003607,1000003166,card,,
ch_000000003423,4332,0,usd,succeeded,2025-11-02T15:33:53Z,grace.smith9@hotmail.com,5000003609,1000003167,card,,
ch_000000003424,4898,0,usd,succeeded,2025-12-01T15:33:53Z,grace.smith9@hotmail.com,5000003610,1000003168,card,,
ch_000000003425,18392,0,usd,succeeded,2025-05-29T09:03:49Z,sofialopez@icloud.com,5000003612,,apple_pay,,
ch_000000003426,24609,0,usd,succeeded,2025-03-28T03:50:20Z,elijahbrown@outlook.com,5000003613,1000003169,google_pay,,
ch_000000003427,24609,0,usd,succeeded,2025-06-28T03:54:20Z,elijahbrown@outlook.com,5000003614,1000003170,card,,
ch_000000003428,24609,0,usd,succeeded,2025-09-26T03:52:20Z,elijahbrown@outlook.com,5000003615,1000003171,card,,
ch_000000003429,25040,0,usd,succeeded,2025-12-23T03:49:20Z,elijahbrown@outlook.com,5000003616,1000003172,apple_pay,,
ch_000000003430,2974,0,usd,succeeded,2024-12-16T06:05:48Z,sophia.jackson@outlook.com,5000003618,1000003173,apple_pay,,
ch_000000003431,3499,0,usd,succeeded,2025-01-16T06:05:48Z,sophia.jackson@outlook.com,5000003619,1000003174,google_pay,,
ch_000000003432,3779,0,usd,succeeded,2025-02-16T06:07:48Z,sophia.jackson@outlook.com,5000003620,1000003175,card,,
ch_000000003433,3401,0,usd,succeeded,2025-03-19T06:05:48Z,sophia.jackson@outlook.com,5000003621,1000003176,card,,
ch_000000003434,8184,0,usd,succeeded,2024-01-10T02:13:22Z,layla.carter@outlook.com,5000003622,1000003177,card,,
ch_000000003435,9629,0,usd,succeeded,2024-04-10T02:14:22Z,layla.carter@outlook.com,5000003623,1000003178,apple_pay,,
ch_000000003436,8818,0,usd,succeeded,2024-07-08T02:14:22Z,layla.carter@outlook.com,5000003624,1000003179,card,,
ch_000000003437,9595,0,usd,succeeded,2024-10-07T02:14:22Z,layla.carter@outlook.com,5000003625,1000003180,apple_pay,,
ch_000000003438,9629,0,usd,succeeded,2025-01-05T02:17:22Z,layla.carter@outlook.com,5000003626,1000003181,card,,
ch_000000003439,8999,0,usd,succeeded,2025-04-06T02:15:22Z,layla.carter@outlook.com,5000003627,1000003182,apple_pay,,
ch_000000003440,9629,0,usd,failed,2025-07-05T02:14:22Z,layla.carter@outlook.com,,1000003183,apple_pay,,
ch_000000003441,7220,1546,usd,succeeded,2024-12-15T03:05:16Z,amelia.king49@icloud.com,5000003629,,apple_pay,,
ch_000000003442,3023,0,usd,succeeded,2024-03-01T18:02:45Z,logan_thomas86@icloud.com,5000003630,1000003184,card,,
ch_000000003443,3731,0,usd,succeeded,2024-03-29T18:01:45Z,logan_thomas86@icloud.com,5000003631,1000003185,card,,
ch_000000003444,3744,0,usd,succeeded,2024-04-29T18:00:45Z,logan_thomas86@icloud.com,5000003632,1000003186,apple_pay,,
ch_000000003445,3499,0,usd,succeeded,2024-05-29T18:02:45Z,logan_thomas86@icloud.com,5000003633,1000003187,card,,
ch_000000003446,3731,0,usd,succeeded,2024-06-29T18:02:45Z,logan_thomas86@icloud.com,5000003634,1000003188,google_pay,,
ch_000000003447,3731,0,usd,succeeded,2024-07-29T18:00:45Z,logan_thomas86@icloud.com,5000003635,1000003189,google_pay,,
ch_000000003448,3744,0,usd,succeeded,2024-08-28T18:01:45Z,logan_thomas86@icloud.com,5000003636,1000003190,apple_pay,,
ch_000000003449,3428,0,usd,succeeded,2024-09-27T17:58:45Z,logan_thomas86@icloud.com,5000003637,1000003191,card,,
ch_000000003450,3401,0,usd,succeeded,2024-10-25T17:57:45Z,logan_thomas86@icloud.com,5000003638,1000003192,card,,
ch_000000003451,3744,0,usd,succeeded,2024-11-24T18:02:45Z,logan_thomas86@icloud.com,5000003639,1000003193,card,,
ch_000000003452,3369,0,usd,succeeded,2024-12-24T17:59:45Z,logan_thomas86@icloud.com,5000003640,1000003194,google_pay,,
ch_000000003453,3744,0,usd,succeeded,2024-05-06T00:23:10Z,scarlett_hall@gmail.com,5000003641,1000003195,apple_pay,,
ch_000000003454,3499,0,usd,succeeded,2024-06-07T00:19:10Z,scarlett_hall@gmail.com,5000003642,1000003196,card,,
ch_000000003455,3499,0,usd,succeeded,2024-07-07T00:22:10Z,scarlett_hall@gmail.com,5000003643,1000003197,card,,
ch_000000003456,3810,0,usd,succeeded,2024-08-07T00:19:10Z,scarlett_hall@gmail.com,5000003644,1000003198,apple_pay,,
ch_000000003457,3744,0,usd,succeeded,2024-09-05T00:22:10Z,scarlett_hall@gmail.com,5000003645,1000003199,google_pay,,
ch_000000003458,3744,0,usd,succeeded,2024-10-05T00:24:10Z,scarlett_hall@gmail.com,5000003646,1000003200,apple_pay,,
ch_000000003459,3779,0,usd,succeeded,2024-11-03T00:23:10Z,scarlett_hall@gmail.com,5000003647,1000003201,card,,
ch_000000003460,8184,0,usd,succeeded,2024-07-11T05:10:50Z,michaelflores85@hotmail.com,5000003648,1000003202,card,,
ch_000000003461,9719,0,usd,succeeded,2024-08-12T05:11:50Z,michaelflores85@hotmail.com,5000003649,1000003203,card,,
ch_000000003462,10999,0,usd,succeeded,2025-09-15T22:43:29Z,camila.white95@icloud.com,5000003650,1000003204,google_pay,,
ch_000000003463,10999,0,usd,succeeded,2025-12-15T22:38:29Z,camila.white95@icloud.com,5000003651,1000003205,card,,
ch_000000003464,8184,0,usd,succeeded,2025-09-14T12:11:09Z,ellawalker@icloud.com,5000003653,1000003206,apple_pay,,
ch_000000003465,9798,0,usd,succeeded,2025-10-13T12:10:09Z,ellawalker@icloud.com,5000003654,1000003207,card,,
ch_000000003466,9595,0,usd,succeeded,2025-11-12T12:07:09Z,ellawalker@icloud.com,5000003655,1000003208,card,,
ch_000000003467,9629,0,usd,succeeded,2025-12-14T12:09:09Z,ellawalker@icloud.com,5000003656,1000003209,card,,
ch_000000003468,9595,0,usd,succeeded,2024-04-29T22:33:18Z,grace_garcia87@yahoo.com,5000003658,1000003210,card,,
ch_000000003469,8999,0,usd,succeeded,2024-05-29T22:33:18Z,grace_garcia87@yahoo.com,5000003659,1000003211,card,,
ch_000000003470,22070,0,usd,succeeded,2024-01-31T10:51:02Z,ameliahernandez@gmail.com,5000003660,1000003212,apple_pay,,
ch_000000003471,22999,0,usd,succeeded,2024-04-30T10:54:02Z,ameliahernandez@gmail.com,5000003661,1000003213,apple_pay,,
ch_000000003472,24839,0,usd,succeeded,2024-07-30T10:55:02Z,ameliahernandez@gmail.com,5000003662,1000003214,card,,
ch_000000003473,25040,0,usd,succeeded,2024-10-29T10:52:02Z,ameliahernandez@gmail.com,5000003663,1000003215,card,,
ch_000000003474,25040,0,usd,succeeded,2025-01-25T10:55:02Z,ameliahernandez@gmail.com,5000003664,1000003216,card,,
ch_000000003475,24609,0,usd,succeeded,2025-04-24T10:50:02Z,ameliahernandez@gmail.com,5000003665,1000003217,google_pay,,
ch_000000003476,22999,0,usd,succeeded,2025-07-24T10:52:02Z,ameliahernandez@gmail.com,5000003666,1000003218,card,,
ch_000000003477,24839,0,usd,succeeded,2025-10-23T10:52:02Z,ameliahernandez@gmail.com,5000003667,1000003219,apple_pay,,
ch_000000003478,9719,0,usd,succeeded,2024-05-07T10:00:33Z,savannah.moore93@icloud.com,5000003668,,card,,
ch_000000003479,7703,0,usd,succeeded,2025-01-28T04:49:30Z,nathan.perez@outlook.com,5000003669,1000003220,card,,
ch_000000003480,9798,0,usd,succeeded,2025-02-26T04:51:30Z,nathan.perez@outlook.com,5000003670,1000003221,card,,
ch_000000003481,9798,0,usd,succeeded,2025-03-27T04:51:30Z,nathan.perez@outlook.com,5000003671,1000003222,google_pay,,
ch_000000003482,3356,0,usd,succeeded,2024-12-15T02:37:40Z,james.taylor@gmail.com,5000003672,,card,,
ch_000000003483,9595,0,usd,succeeded,2025-08-30T00:30:02Z,lucas_lee@outlook.com,5000003673,1000003223,card,,
ch_000000003484,8999,0,usd,succeeded,2025-09-28T00:31:02Z,lucas_lee@outlook.com,5000003674,1000003224,card,,
ch_000000003485,8999,0,usd,succeeded,2025-10-30T00:35:02Z,lucas_lee@outlook.com,5000003675,1000003225,card,,
ch_000000003486,9595,0,usd,succeeded,2025-09-10T02:34:34Z,logan_roberts@hotmail.com,5000003676,1000003226,card,,
ch_000000003487,9798,0,usd,succeeded,2025-12-11T02:31:34Z,logan_roberts@hotmail.com,5000003677,1000003227,card,,
ch_000000003488,9798,0,usd,succeeded,2025-04-13T10:26:03Z,sebastian_robinson19@yahoo.com,5000003679,1000003228,card,,
ch_000000003489,9798,0,usd,succeeded,2025-05-11T10:24:03Z,sebastian_robinson19@yahoo.com,5000003680,1000003229,card,,
ch_000000003490,9595,0,usd,succeeded,2025-06-10T10:24:03Z,sebastian_robinson19@yahoo.com,5000003681,1000003230,card,,
ch_000000003491,9629,0,usd,succeeded,2025-07-12T10:27:03Z,sebastian_robinson19@yahoo.com,5000003682,1000003231,card,,
ch_000000003492,8636,0,usd,succeeded,2025-08-11T10:22:03Z,sebastian_robinson19@yahoo.com,5000003683,1000003232,google_pay,,
ch_000000003493,9719,0,usd,succeeded,2025-09-08T10:22:03Z,sebastian_robinson19@yahoo.com,5000003684,1000003233,google_pay,,
ch_000000003494,9595,0,usd,succeeded,2025-10-11T10:25:03Z,sebastian_robinson19@yahoo.com,5000003685,1000003234,card,,
ch_000000003495,8666,0,usd,succeeded,2025-11-08T10:22:03Z,sebastian_robinson19@yahoo.com,5000003686,1000003235,card,,
ch_000000003496,9798,0,usd,succeeded,2025-12-09T10:24:03Z,sebastian_robinson19@yahoo.com,5000003687,1000003236,card,,
ch_000000003497,3997,0,usd,succeeded,2025-08-13T22:25:49Z,owen_lee@outlook.com,5000003689,,card,,
ch_000000003498,3764,0,usd,succeeded,2024-08-06T13:11:40Z,mason_rivera8@yahoo.com,5000003690,,card,,
ch_000000003499,3779,0,usd,succeeded,2025-02-05T17:18:05Z,grace_campbell@gmail.com,5000003691,1000003237,card,,
ch_000000003500,3779,0,usd,succeeded,2025-03-10T17:20:05Z,grace_campbell@gmail.com,5000003692,1000003238,apple_pay,,
ch_000000003501,3744,0,usd,succeeded,2025-04-08T17:21:05Z,grace_campbell@gmail.com,5000003693,1000003239,card,,
ch_000000003502,3499,0,usd,succeeded,2025-05-09T17:20:05Z,grace_campbell@gmail.com,5000003694,1000003240,card,,
ch_000000003503,3499,0,usd,succeeded,2025-06-05T17:20:05Z,grace_campbell@gmail.com,5000003695,1000003241,card,,
ch_000000003504,3499,0,usd,succeeded,2025-07-07T17:22:05Z,grace_campbell@gmail.com,5000003696,1000003242,card,,
ch_000000003505,3731,3731,usd,succeeded,2025-08-04T17:22:05Z,grace_campbell@gmail.com,5000003697,1000003243,card,,
ch_000000003506,3779,0,usd,succeeded,2025-09-04T17:18:05Z,grace_campbell@gmail.com,5000003698,1000003244,card,,
ch_000000003507,7676,0,usd,succeeded,2024-07-22T00:59:08Z,aaliyah_sanchez10@outlook.com,5000003699,1000003245,apple_pay,,
ch_000000003508,9719,0,usd,succeeded,2024-10-20T01:00:08Z,aaliyah_sanchez10@outlook.com,5000003700,1000003246,card,,
ch_000000003509,4797,0,usd,succeeded,2024-06-19T02:02:49Z,aaliyah.nguyen91@icloud.com,5000003701,1000003247,google_pay,,
ch_000000003510,4797,0,usd,succeeded,2024-07-20T02:02:49Z,aaliyah.nguyen91@icloud.com,5000003702,1000003248,card,,
ch_000000003511,4373,1255,usd,succeeded,2024-08-19T02:01:49Z,aaliyah.nguyen91@icloud.com,5000003703,1000003249,card,,
ch_000000003512,4859,0,usd,succeeded,2024-09-15T02:00:49Z,aaliyah.nguyen91@icloud.com,5000003704,1000003250,card,,
ch_000000003513,8636,0,usd,succeeded,2025-08-12T08:47:42Z,mia.wilson@gmail.com,5000003705,1000003251,google_pay,,
ch_000000003514,8999,0,usd,succeeded,2025-11-13T08:44:42Z,mia.wilson@gmail.com,5000003706,1000003252,google_pay,,
ch_000000003515,9719,0,usd,succeeded,2024-07-05T06:55:37Z,ella.baker@outlook.com,5000003708,1000003253,google_pay,,
ch_000000003516,9629,0,usd,succeeded,2024-09-30T06:57:37Z,ella.baker@outlook.com,5000003709,1000003254,google_pay,,
ch_000000003517,9719,0,usd,succeeded,2024-12-31T06:57:37Z,ella.baker@outlook.com,5000003710,1000003255,card,,
ch_000000003518,3779,0,usd,succeeded,2024-09-03T19:28:29Z,miagreen@gmail.com,5000003711,1000003256,card,,
ch_000000003519,3810,0,usd,succeeded,2024-10-03T19:29:29Z,miagreen@gmail.com,5000003712,1000003257,apple_pay,,
ch_000000003520,3810,0,usd,succeeded,2024-11-02T19:29:29Z,miagreen@gmail.com,5000003713,1000003258,card,,
ch_000000003521,3731,0,usd,succeeded,2024-12-02T19:27:29Z,miagreen@gmail.com,5000003714,1000003259,card,,
ch_000000003522,3810,0,usd,succeeded,2025-01-01T19:26:29Z,miagreen@gmail.com,5000003715,1000003260,google_pay,,
ch_000000003523,3731,3731,usd,succeeded,2025-02-01T19:30:29Z,miagreen@gmail.com,5000003716,1000003261,apple_pay,,
ch_000000003524,3731,0,usd,succeeded,2025-03-02T19:27:29Z,miagreen@gmail.com,5000003717,1000003262,google_pay,,
ch_000000003525,3401,0,usd,failed,2025-04-03T19:26:29Z,miagreen@gmail.com,,1000003263,google_pay,expired_card,
ch_000000003526,10999,0,usd,succeeded,2025-01-27T15:04:13Z,savannahhall@icloud.com,5000003719,1000003264,card,,
ch_000000003527,11879,0,usd,succeeded,2025-04-27T15:06:13Z,savannahhall@icloud.com,5000003720,1000003265,google_pay,,
ch_000000003528,10999,2381,usd,succeeded,2025-07-28T15:04:13Z,savannahhall@icloud.com,5000003721,1000003266,card,,
ch_000000003529,4499,0,usd,succeeded,2025-06-05T13:12:22Z,emma.davis@icloud.com,5000003722,1000003267,card,,
ch_000000003530,4898,0,usd,succeeded,2025-07-06T13:13:22Z,emma.davis@icloud.com,5000003723,1000003268,card,,
ch_000000003531,3810,0,usd,succeeded,2025-10-22T20:47:20Z,nathan.mitchell@icloud.com,5000003724,1000003269,apple_pay,,
ch_000000003532,3810,0,usd,succeeded,2025-11-24T20:49:20Z,nathan.mitchell@icloud.com,5000003725,1000003270,google_pay,,
ch_000000003533,3358,0,usd,succeeded,2025-12-23T20:47:20Z,nathan.mitchell@icloud.com,5000003726,1000003271,google_pay,,
ch_000000003534,3779,0,usd,succeeded,2024-01-23T19:20:15Z,loganjones@icloud.com,5000003728,,apple_pay,,
ch_000000003535,7775,0,usd,succeeded,2024-05-02T11:35:40Z,chloenguyen@yahoo.com,5000003729,,card,,
ch_000000003536,24609,0,usd,succeeded,2024-08-01T04:47:42Z,victoria_lewis@yahoo.com,5000003730,1000003272,google_pay,,
ch_000000003537,22148,0,usd,succeeded,2024-10-31T04:46:42Z,victoria_lewis@yahoo.com,5000003731,1000003273,card,,
ch_000000003538,22999,0,usd,succeeded,2025-01-29T04:48:42Z,victoria_lewis@yahoo.com,5000003732,1000003274,card,,
ch_000000003539,24523,0,usd,failed,2025-04-28T04:45:42Z,victoria_lewis@yahoo.com,,1000003275,google_pay,,
ch_000000003540,24839,0,usd,succeeded,2025-07-29T04:49:42Z,victoria_lewis@yahoo.com,5000003734,1000003276,card,,
ch_000000003541,25040,0,usd,failed,2025-10-27T04:50:42Z,victoria_lewis@yahoo.com,,1000003277,google_pay,,
ch_000000003542,3265,0,usd,succeeded,2025-03-11T05:01:46Z,sophiadavis39@hotmail.com,5000003737,1000003278,google_pay,,
ch_000000003543,2999,0,usd,succeeded,2025-04-09T04:59:46Z,sophiadavis39@hotmail.com,5000003738,1000003279,google_pay,,
ch_000000003544,3209,0,usd,succeeded,2025-05-11T04:59:46Z,sophiadavis39@hotmail.com,5000003739,1000003280,apple_pay,,
ch_000000003545,2857,0,usd,succeeded,2025-05-18T16:24:37Z,chloejackson69@yahoo.com,5000003740,1000003281,card,,
ch_000000003546,3779,0,usd,succeeded,2025-06-17T16:24:37Z,chloejackson69@yahoo.com,5000003741,1000003282,apple_pay,,
ch_000000003547,2558,0,usd,succeeded,2024-05-27T15:55:43Z,nathanmiller@gmail.com,5000003742,1000003283,card,,
ch_000000003548,3239,0,usd,succeeded,2024-06-26T15:56:43Z,nathanmiller@gmail.com,5000003743,1000003284,card,,
ch_000000003549,3198,0,usd,succeeded,2024-07-25T15:59:43Z,nathanmiller@gmail.com,5000003744,1000003285,card,,
ch_000000003550,3239,0,usd,succeeded,2024-08-24T15:56:43Z,nathanmiller@gmail.com,5000003745,1000003286,apple_pay,,
ch_000000003551,3198,0,usd,succeeded,2024-09-24T15:54:43Z,nathanmiller@gmail.com,5000003746,1000003287,card,,
ch_000000003552,3239,0,usd,succeeded,2024-10-23T15:57:43Z,nathanmiller@gmail.com,5000003747,1000003288,card,,
ch_000000003553,2999,0,usd,succeeded,2024-11-21T15:55:43Z,nathanmiller@gmail.com,5000003748,1000003289,card,,
ch_000000003554,3265,0,usd,succeeded,2024-12-21T15:56:43Z,nathanmiller@gmail.com,5000003749,1000003290,card,,
ch_000000003555,3265,0,usd,succeeded,2025-01-20T15:54:43Z,nathanmiller@gmail.com,5000003750,1000003291,card,,
ch_000000003556,2939,0,usd,succeeded,2025-02-19T15:55:43Z,nathanmiller@gmail.com,5000003751,1000003292,card,,
ch_000000003557,3239,0,usd,succeeded,2025-03-21T15:55:43Z,nathanmiller@gmail.com,5000003752,1000003293,apple_pay,,
ch_000000003558,3265,0,usd,failed,2025-04-23T15:57:43Z,nathanmiller@gmail.com,,1000003294,apple_pay,insufficient_funds,
ch_000000003559,2699,0,usd,succeeded,2025-05-20T15:54:43Z,nathanmiller@gmail.com,5000003754,1000003295,card,,
ch_000000003560,3198,0,usd,succeeded,2025-06-19T15:59:43Z,nathanmiller@gmail.com,5000003755,1000003296,card,,
ch_000000003561,3209,0,usd,succeeded,2025-07-22T15:57:43Z,nathanmiller@gmail.com,5000003756,1000003297,apple_pay,,
ch_000000003562,3198,0,usd,succeeded,2025-08-20T15:56:43Z,nathanmiller@gmail.com,5000003757,1000003298,google_pay,,
ch_000000003563,3209,0,usd,succeeded,2025-09-19T15:58:43Z,nathanmiller@gmail.com,5000003758,1000003299,google_pay,,
ch_000000003564,3198,0,usd,succeeded,2025-10-20T15:55:43Z,nathanmiller@gmail.com,5000003759,1000003300,card,,
ch_000000003565,3209,0,usd,failed,2025-11-18T15:54:43Z,nathanmiller@gmail.com,,1000003301,card,,
ch_000000003566,3239,0,usd,succeeded,2025-12-16T15:59:43Z,nathanmiller@gmail.com,5000003761,1000003302,card,,
ch_000000003567,3599,1686,usd,succeeded,2025-09-30T20:22:54Z,owen.scott76@outlook.com,5000003762,1000003303,google_pay,,
ch_000000003568,4797,0,usd,succeeded,2025-10-31T20:21:54Z,owen.scott76@outlook.com,5000003763,1000003304,card,,
ch_000000003569,4814,0,usd,succeeded,2025-11-30T20:22:54Z,owen.scott76@outlook.com,5000003764,1000003305,card,,
ch_000000003570,4049,0,usd,succeeded,2025-12-28T20:23:54Z,owen.scott76@outlook.com,5000003765,1000003306,google_pay,,
ch_000000003571,7289,0,usd,succeeded,2025-03-13T10:14:55Z,ethan.adams52@gmail.com,5000003766,1000003307,google_pay,,
ch_000000003572,9798,0,usd,succeeded,2025-06-10T10:14:55Z,ethan.adams52@gmail.com,5000003767,1000003308,google_pay,,
ch_000000003573,9595,0,usd,succeeded,2025-09-08T10:13:55Z,ethan.adams52@gmail.com,5000003768,1000003309,card,,
ch_000000003574,9595,0,usd,failed,2025-12-06T10:16:55Z,ethan.adams52@gmail.com,,1000003310,card,insufficient_funds,
ch_000000003575,9629,9629,usd,succeeded,2025-10-28T23:42:13Z,camilahall25@hotmail.com,5000003771,1000003311,card,,
ch_000000003576,8666,0,usd,succeeded,2024-05-09T00:23:00Z,logan_ramirez@gmail.com,5000003773,1000003312,card,,
ch_000000003577,9595,0,usd,succeeded,2024-06-08T00:26:00Z,logan_ramirez@gmail.com,5000003774,1000003313,card,,
ch_000000003578,9595,0,usd,succeeded,2024-07-10T00:22:00Z,logan_ramirez@gmail.com,5000003775,1000003314,google_pay,,
ch_000000003579,9629,0,usd,succeeded,2024-08-06T00:25:00Z,logan_ramirez@gmail.com,5000003776,1000003315,google_pay,,
ch_000000003580,9629,0,usd,succeeded,2024-08-21T14:57:47Z,elizabeth.green47@outlook.com,5000003777,1000003316,apple_pay,,
ch_000000003581,9719,0,usd,succeeded,2024-09-20T15:00:47Z,elizabeth.green47@outlook.com,5000003778,1000003317,card,,
ch_000000003582,8999,0,usd,succeeded,2024-10-18T14:58:47Z,elizabeth.green47@outlook.com,5000003779,1000003318,card,,
ch_000000003583,9629,0,usd,succeeded,2024-11-20T14:57:47Z,elizabeth.green47@outlook.com,5000003780,1000003319,apple_pay,,
ch_000000003584,9629,0,usd,failed,2024-12-17T15:01:47Z,elizabeth.green47@outlook.com,,1000003320,card,card_declined,
ch_000000003585,9719,9719,usd,succeeded,2025-01-18T14:58:47Z,elizabeth.green47@outlook.com,5000003782,1000003321,apple_pay,,
ch_000000003586,8999,0,usd,succeeded,2025-02-18T14:58:47Z,elizabeth.green47@outlook.com,5000003783,1000003322,google_pay,,
ch_000000003587,9798,0,usd,succeeded,2025-03-20T14:57:47Z,elizabeth.green47@outlook.com,5000003784,1000003323,card,,
ch_000000003588,8747,0,usd,succeeded,2025-04-17T15:02:47Z,elizabeth.green47@outlook.com,5000003785,1000003324,google_pay,,
ch_000000003589,4499,0,usd,succeeded,2024-04-09T00:15:31Z,ethan.miller23@hotmail.com,5000003786,1000003325,apple_pay,,
ch_000000003590,4049,0,usd,succeeded,2024-05-10T00:15:31Z,ethan.miller23@hotmail.com,5000003787,1000003326,google_pay,,
ch_000000003591,4859,0,usd,succeeded,2024-06-07T00:16:31Z,ethan.miller23@hotmail.com,5000003788,1000003327,apple_pay,,
ch_000000003592,4499,0,usd,succeeded,2024-07-08T00:18:31Z,ethan.miller23@hotmail.com,5000003789,1000003328,apple_pay,,
ch_000000003593,4499,0,usd,succeeded,2024-08-08T00:19:31Z,ethan.miller23@hotmail.com,5000003790,1000003329,card,,
ch_000000003594,4797,0,usd,succeeded,2024-09-05T00:17:31Z,ethan.miller23@hotmail.com,5000003791,1000003330,card,,
ch_000000003595,4859,0,usd,succeeded,2024-10-06T00:18:31Z,ethan.miller23@hotmail.com,5000003792,1000003331,apple_pay,,
ch_000000003596,3779,0,usd,succeeded,2024-12-20T00:24:28Z,owen.miller22@icloud.com,5000003793,1000003332,card,,
ch_000000003597,3731,0,usd,succeeded,2025-01-19T00:22:28Z,owen.miller22@icloud.com,5000003794,1000003333,card,,
ch_000000003598,3369,0,usd,succeeded,2025-02-21T00:23:28Z,owen.miller22@icloud.com,5000003795,1000003334,apple_pay,,
ch_000000003599,3744,0,usd,succeeded,2025-03-22T00:25:28Z,owen.miller22@icloud.com,5000003796,1000003335,apple_pay,,
ch_000000003600,3810,0,usd,succeeded,2025-04-20T00:25:28Z,owen.miller22@icloud.com,5000003797,1000003336,google_pay,,
ch_000000003601,3744,0,usd,succeeded,2025-05-22T00:23:28Z,owen.miller22@icloud.com,5000003798,1000003337,card,,
ch_000000003602,3779,0,usd,succeeded,2025-06-19T00:25:28Z,owen.miller22@icloud.com,5000003799,1000003338,google_pay,,
ch_000000003603,3731,0,usd,succeeded,2025-07-21T00:22:28Z,owen.miller22@icloud.com,5000003800,1000003339,card,,
ch_000000003604,3731,0,usd,succeeded,2025-08-17T00:23:28Z,owen.miller22@icloud.com,5000003801,1000003340,card,,
ch_000000003605,3779,0,usd,succeeded,2025-09-16T00:24:28Z,owen.miller22@icloud.com,5000003802,1000003341,apple_pay,,
ch_000000003606,25040,0,usd,succeeded,2025-01-23T01:44:51Z,riley_rodriguez@yahoo.com,5000003803,1000003342,apple_pay,,
ch_000000003607,22999,11443,usd,succeeded,2025-04-26T01:39:51Z,riley_rodriguez@yahoo.com,5000003804,1000003343,card,,
ch_000000003608,21284,0,usd,succeeded,2025-03-27T17:56:19Z,zoey.roberts87@icloud.com,5000003805,1000003344,card,,
ch_000000003609,22999,0,usd,succeeded,2025-06-24T17:55:19Z,zoey.roberts87@icloud.com,5000003806,1000003345,apple_pay,,
ch_000000003610,22148,0,usd,succeeded,2025-09-23T17:57:19Z,zoey.roberts87@icloud.com,5000003807,1000003346,google_pay,,
ch_000000003611,25040,0,usd,succeeded,2025-12-22T17:58:19Z,zoey.roberts87@icloud.com,5000003808,1000003347,google_pay,,
ch_000000003612,9798,0,usd,succeeded,2025-02-20T16:28:11Z,ellaking30@gmail.com,5000003810,,google_pay,,
ch_000000003613,5397,0,usd,succeeded,2024-10-21T01:15:34Z,nora.thomas@gmail.com,5000003811,,card,,
ch_000000003614,11975,0,usd,succeeded,2025-07-02T09:32:23Z,laylaallen18@icloud.com,5000003812,1000003348,card,,
ch_000000003615,11769,0,usd,succeeded,2025-09-28T09:33:23Z,laylaallen18@icloud.com,5000003813,1000003349,card,,
ch_000000003616,9899,0,usd,succeeded,2025-12-26T09:33:23Z,laylaallen18@icloud.com,5000003814,1000003350,card,,
ch_000000003617,10999,0,usd,succeeded,2025-06-27T03:14:48Z,zoeyramirez69@yahoo.com,5000003816,,apple_pay,,
ch_000000003618,25040,0,usd,succeeded,2024-05-17T23:43:09Z,laylacarter@gmail.com,5000003817,1000003351,google_pay,,
ch_000000003619,24839,0,usd,succeeded,2024-08-17T23:45:09Z,laylacarter@gmail.com,5000003818,1000003352,apple_pay,,
ch_000000003620,24523,0,usd,succeeded,2024-11-13T23:44:09Z,laylacarter@gmail.com,5000003819,1000003353,card,,
