id,order_number,customer_id,email,created_at,financial_status,fulfillment_status,subtotal_price,total_tax,total_shipping,total_price,total_discounts,discount_codes,source_name,landing_site,referring_site,cancel_reason,cancelled_at,tags,billing_address_province
5000003949,13949,7000000925,camila.wright@gmail.com,2025-04-29T03:44:03-05:00,paid,fulfilled,229.99,18.40,0.00,248.39,0.00,,subscription_contract,/,,,,subscription,OR
5000003950,13950,7000000925,camila.wright@gmail.com,2025-07-30T03:44:03-05:00,paid,fulfilled,229.99,18.40,0.00,248.39,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,OR
5000003951,13951,7000000925,camila.wright@gmail.com,2025-10-25T03:44:03-05:00,pending,unfulfilled,229.99,0.00,0.00,229.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,OR
5000003953,13953,7000000926,emma.anderson30@icloud.com,2024-12-29T23:51:39-05:00,paid,fulfilled,22.49,0.00,0.00,22.49,7.50,WELCOME10,web,/?utm_source=meta&utm_medium=paid,,,,subscription,FL
5000003954,13954,7000000926,emma.anderson30@icloud.com,2025-01-29T23:51:39-05:00,paid,fulfilled,26.99,2.40,0.00,29.39,3.00,SAVE10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,FL
5000003955,13955,7000000926,emma.anderson30@icloud.com,2025-02-27T23:51:39-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,FL
5000003956,13956,7000000926,emma.anderson30@icloud.com,2025-03-29T23:51:39-05:00,paid,fulfilled,29.99,0.00,0.00,29.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,FL
5000003957,13957,7000000926,emma.anderson30@icloud.com,2025-04-26T23:51:39-05:00,refunded,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,FL
5000003958,13958,7000000926,emma.anderson30@icloud.com,2025-05-26T23:51:39-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/,,,,subscription,FL
5000003959,13959,7000000926,emma.anderson30@icloud.com,2025-06-26T23:51:39-05:00,paid,fulfilled,29.99,2.40,0.00,32.39,0.00,,subscription_contract,/,,,,subscription,FL
5000003960,13960,7000000926,emma.anderson30@icloud.com,2025-07-28T23:51:39-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,FL
5000003961,13961,7000000926,emma.anderson30@icloud.com,2025-08-27T23:51:39-05:00,paid,fulfilled,26.99,1.79,0.00,28.78,3.00,COMEBACK10,subscription_contract,/,,,,subscription,FL
5000003962,13962,7000000927,grace.hernandez@outlook.com,2024-03-20T22:25:00-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,subscription,WA
5000003963,13963,7000000927,grace.hernandez@outlook.com,2024-04-18T22:25:00-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WA
5000003964,13964,7000000927,grace.hernandez@outlook.com,2024-05-18T22:25:00-05:00,refunded,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WA
5000003965,13965,7000000927,grace.hernandez@outlook.com,2024-06-19T22:25:00-05:00,paid,fulfilled,44.99,0.00,0.00,44.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WA
5000003966,13966,7000000927,grace.hernandez@outlook.com,2024-07-20T22:25:00-05:00,paid,fulfilled,40.49,2.83,0.00,43.32,4.50,SAVE10,subscription_contract,/,,,,subscription,WA
5000003967,13967,7000000927,grace.hernandez@outlook.com,2024-08-19T22:25:00-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,WA
5000003968,13968,7000000927,grace.hernandez@outlook.com,2024-09-15T22:25:00-05:00,partially_refunded,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WA
5000003969,13969,7000000927,grace.hernandez@outlook.com,2024-10-15T22:25:00-05:00,pending,unfulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,WA
5000003970,13970,7000000927,grace.hernandez@outlook.com,2024-11-15T22:25:00-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WA
5000003971,13971,7000000927,grace.hernandez@outlook.com,2024-12-14T22:25:00-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,WA
5000003972,13972,7000000927,grace.hernandez@outlook.com,2025-01-13T22:25:00-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,WA
5000003973,13973,7000000928,olivia.hill23@hotmail.com,2025-09-08T06:36:11-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,MI
5000003974,13974,7000000928,olivia.hill23@hotmail.com,2025-10-09T06:36:11-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,MI
5000003975,13975,7000000928,olivia.hill23@hotmail.com,2025-11-05T06:36:11-05:00,partially_refunded,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,MI
5000003976,13976,7000000928,olivia.hill23@hotmail.com,2025-12-05T06:36:11-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,MI
5000003977,13977,7000000929,aria_jackson14@icloud.com,2025-01-12T09:39:46-05:00,paid,fulfilled,40.49,2.68,0.00,43.17,4.50,WELCOME20,web,/?utm_source=email&utm_medium=none,,,,subscription,MO
5000003978,13978,7000000929,aria_jackson14@icloud.com,2025-02-13T09:39:46-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,MO
5000003979,13979,7000000930,miaroberts19@yahoo.com,2025-04-05T17:25:09-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,web,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000003980,13980,7000000930,miaroberts19@yahoo.com,2025-05-05T17:25:09-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/,,,,subscription,AZ
5000003981,13981,7000000930,miaroberts19@yahoo.com,2025-06-02T17:25:09-05:00,paid,fulfilled,44.99,3.99,0.00,48.98,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000003982,13982,7000000930,miaroberts19@yahoo.com,2025-07-01T17:25:09-05:00,paid,fulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000003983,13983,7000000930,miaroberts19@yahoo.com,2025-07-31T17:25:09-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,AZ
5000003984,13984,7000000930,miaroberts19@yahoo.com,2025-08-31T17:25:09-05:00,paid,fulfilled,44.99,3.99,0.00,48.98,0.00,,subscription_contract,/,,,,subscription,AZ
5000003985,13985,7000000930,miaroberts19@yahoo.com,2025-10-02T17:25:09-05:00,pending,unfulfilled,44.99,3.60,0.00,48.59,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000003986,13986,7000000930,miaroberts19@yahoo.com,2025-10-30T17:25:09-05:00,paid,fulfilled,44.99,3.15,0.00,48.14,0.00,,subscription_contract,/,,,,subscription,AZ
5000003987,13987,7000000930,miaroberts19@yahoo.com,2025-11-28T17:25:09-05:00,paid,fulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/,,,,subscription,AZ
5000003988,13988,7000000930,miaroberts19@yahoo.com,2025-12-28T17:25:09-05:00,pending,unfulfilled,44.99,2.98,0.00,47.97,0.00,,subscription_contract,/?utm_source=email&utm_medium=none,,,,subscription,AZ
5000003990,13990,7000000931,nora.moore12@yahoo.com,2025-02-01T12:50:17-05:00,paid,fulfilled,93.49,6.19,0.00,99.68,16.50,WELCOME10,web,/?utm_source=meta&utm_medium=paid,,,,subscription,IL
5000003991,13991,7000000931,nora.moore12@yahoo.com,2025-05-01T12:50:17-05:00,paid,fulfilled,98.99,0.00,0.00,98.99,11.00,SAVE10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,IL
5000003992,13992,7000000931,nora.moore12@yahoo.com,2025-07-29T12:50:17-05:00,paid,fulfilled,109.99,8.80,0.00,118.79,0.00,,subscription_contract,/,,,,subscription,IL
5000003993,13993,7000000931,nora.moore12@yahoo.com,2025-10-27T12:50:17-05:00,paid,fulfilled,109.99,0.00,0.00,109.99,0.00,,subscription_contract,/,,,,subscription,IL
5000003995,13995,7000000932,nathanclark82@yahoo.com,2024-09-10T13:57:04-05:00,paid,fulfilled,67.49,0.00,0.00,67.49,22.50,WELCOME15,web,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003996,13996,7000000932,nathanclark82@yahoo.com,2024-12-07T13:57:04-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/,,,,subscription,WI
5000003997,13997,7000000932,nathanclark82@yahoo.com,2025-03-07T13:57:04-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,WI
5000003998,13998,7000000932,nathanclark82@yahoo.com,2025-06-05T13:57:04-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,WI
5000003999,13999,7000000933,sebastian.wright@hotmail.com,2025-03-09T19:11:07-05:00,paid,fulfilled,183.99,12.19,0.00,196.18,46.00,WELCOME20,web,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004000,14000,7000000933,sebastian.wright@hotmail.com,2025-06-05T19:11:07-05:00,paid,fulfilled,229.99,20.41,0.00,250.40,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004001,14001,7000000933,sebastian.wright@hotmail.com,2025-09-06T19:11:07-05:00,paid,fulfilled,229.99,18.40,0.00,248.39,0.00,,subscription_contract,/,,,,subscription,IN
5000004002,14002,7000000933,sebastian.wright@hotmail.com,2025-12-03T19:11:07-05:00,paid,fulfilled,229.99,20.41,0.00,250.40,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004004,14004,7000000934,evelyn.white@outlook.com,2025-05-01T04:51:50-05:00,paid,fulfilled,35.99,2.52,0.00,38.51,9.00,TRYDEW,web,/?utm_source=referral&utm_medium=none,,,,,OR
5000004005,14005,7000000935,sofia.roberts38@yahoo.com,2025-03-07T08:49:44-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,web,/?utm_source=google&utm_medium=paid,,,,subscription,OR
5000004006,14006,7000000935,sofia.roberts38@yahoo.com,2025-04-09T08:49:44-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,OR
5000004007,14007,7000000936,lily.rodriguez@icloud.com,2024-01-29T15:27:47-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004008,14008,7000000936,lily.rodriguez@icloud.com,2024-02-28T15:27:47-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004009,14009,7000000936,lily.rodriguez@icloud.com,2024-03-30T15:27:47-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,CT
5000004010,14010,7000000936,lily.rodriguez@icloud.com,2024-04-27T15:27:47-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,CT
5000004011,14011,7000000936,lily.rodriguez@icloud.com,2024-05-29T15:27:47-05:00,paid,fulfilled,80.99,7.19,0.00,88.18,9.00,SAVE10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004012,14012,7000000936,lily.rodriguez@icloud.com,2024-06-25T15:27:47-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,CT
5000004013,14013,7000000936,lily.rodriguez@icloud.com,2024-07-27T15:27:47-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004014,14014,7000000936,lily.rodriguez@icloud.com,2024-08-24T15:27:47-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,CT
5000004015,14015,7000000936,lily.rodriguez@icloud.com,2024-09-25T15:27:47-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,CT
5000004016,14016,7000000936,lily.rodriguez@icloud.com,2024-10-26T15:27:47-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004017,14017,7000000936,lily.rodriguez@icloud.com,2024-11-23T15:27:47-05:00,pending,unfulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,CT
5000004018,14018,7000000936,lily.rodriguez@icloud.com,2024-12-22T15:27:47-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/,,,,subscription,CT
5000004019,14019,7000000936,lily.rodriguez@icloud.com,2025-01-23T15:27:47-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004020,14020,7000000936,lily.rodriguez@icloud.com,2025-02-23T15:27:47-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004021,14021,7000000936,lily.rodriguez@icloud.com,2025-03-23T15:27:47-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,CT
5000004022,14022,7000000936,lily.rodriguez@icloud.com,2025-04-22T15:27:47-05:00,paid,fulfilled,80.99,7.19,0.00,88.18,9.00,LOYAL10,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004023,14023,7000000936,lily.rodriguez@icloud.com,2025-05-23T15:27:47-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,CT
5000004024,14024,7000000937,daniel.hill@outlook.com,2024-03-24T08:55:18-05:00,paid,fulfilled,34.99,3.11,4.99,43.09,0.00,,web,/?utm_source=google&utm_medium=paid,,,,,FL
5000004025,14025,7000000938,aaliyah_lopez@hotmail.com,2024-11-02T17:07:08-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,subscription,IN
5000004026,14026,7000000938,aaliyah_lopez@hotmail.com,2024-12-02T17:07:08-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/,,,,subscription,IN
5000004027,14027,7000000938,aaliyah_lopez@hotmail.com,2025-01-01T17:07:08-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,IN
5000004028,14028,7000000938,aaliyah_lopez@hotmail.com,2025-02-01T17:07:08-05:00,paid,fulfilled,80.99,0.00,0.00,80.99,9.00,COMEBACK10,subscription_contract,/,,,,subscription,IN
5000004029,14029,7000000938,aaliyah_lopez@hotmail.com,2025-03-05T17:07:08-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,IN
5000004030,14030,7000000938,aaliyah_lopez@hotmail.com,2025-04-04T17:07:08-05:00,pending,unfulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,IN
5000004031,14031,7000000938,aaliyah_lopez@hotmail.com,2025-05-01T17:07:08-05:00,pending,unfulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/,,,,subscription,IN
5000004032,14032,7000000938,aaliyah_lopez@hotmail.com,2025-06-01T17:07:08-05:00,paid,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/?utm_source=meta&utm_medium=paid,,,,subscription,IN
5000004033,14033,7000000939,jayden.hall@yahoo.com,2025-10-20T01:10:09-05:00,refunded,fulfilled,98.99,0.00,0.00,98.99,11.00,WELCOME20,web,/?utm_source=organic&utm_medium=search,,,,,NY
5000004034,14034,7000000940,emma_sanchez88@hotmail.com,2024-09-23T20:49:41-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004035,14035,7000000940,emma_sanchez88@hotmail.com,2024-10-21T20:49:41-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004036,14036,7000000940,emma_sanchez88@hotmail.com,2024-11-21T20:49:41-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004037,14037,7000000940,emma_sanchez88@hotmail.com,2024-12-22T20:49:41-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,IN
5000004038,14038,7000000940,emma_sanchez88@hotmail.com,2025-01-22T20:49:41-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,IN
5000004039,14039,7000000941,aiden.moore67@yahoo.com,2024-08-06T14:34:41-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,CT
5000004040,14040,7000000941,aiden.moore67@yahoo.com,2024-09-03T14:34:41-05:00,paid,fulfilled,29.99,2.10,0.00,32.09,0.00,,subscription_contract,/,,,,subscription,CT
5000004041,14041,7000000941,aiden.moore67@yahoo.com,2024-10-03T14:34:41-05:00,paid,fulfilled,29.99,2.40,0.00,32.39,0.00,,subscription_contract,/,,,,subscription,CT
5000004042,14042,7000000941,aiden.moore67@yahoo.com,2024-11-02T14:34:41-05:00,paid,fulfilled,29.99,2.66,0.00,32.65,0.00,,subscription_contract,/,,,,subscription,CT
5000004043,14043,7000000941,aiden.moore67@yahoo.com,2024-12-03T14:34:41-05:00,paid,fulfilled,29.99,0.00,0.00,29.99,0.00,,subscription_contract,/,,,,subscription,CT
5000004044,14044,7000000941,aiden.moore67@yahoo.com,2025-01-03T14:34:41-05:00,paid,fulfilled,29.99,0.00,0.00,29.99,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,CT
5000004045,14045,7000000941,aiden.moore67@yahoo.com,2025-02-01T14:34:41-05:00,paid,fulfilled,29.99,0.00,0.00,29.99,0.00,,subscription_contract,/,,,,subscription,CT
5000004046,14046,7000000942,harpermitchell@icloud.com,2024-11-17T23:45:50-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,VA
5000004047,14047,7000000942,harpermitchell@icloud.com,2024-12-18T23:45:50-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/,,,,subscription,VA
5000004048,14048,7000000942,harpermitchell@icloud.com,2025-01-15T23:45:50-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,VA
5000004049,14049,7000000942,harpermitchell@icloud.com,2025-02-17T23:45:50-05:00,pending,unfulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,VA
5000004050,14050,7000000942,harpermitchell@icloud.com,2025-03-19T23:45:50-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,subscription_contract,/,,,,subscription,VA
5000004051,14051,7000000942,harpermitchell@icloud.com,2025-04-18T23:45:50-05:00,paid,fulfilled,89.99,5.96,0.00,95.95,0.00,,subscription_contract,/,,,,subscription,VA
5000004052,14052,7000000942,harpermitchell@icloud.com,2025-05-15T23:45:50-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/,,,,subscription,VA
5000004053,14053,7000000942,harpermitchell@icloud.com,2025-06-14T23:45:50-05:00,partially_refunded,fulfilled,89.99,7.20,0.00,97.19,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,VA
5000004054,14054,7000000943,noahwhite@outlook.com,2024-04-17T02:49:58-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,,TX
5000004055,14055,7000000944,evelyn.jackson@gmail.com,2025-09-03T00:23:58-05:00,paid,fulfilled,29.99,2.40,0.00,32.39,0.00,,web,/?utm_source=direct&utm_medium=none,,,,subscription,PA
5000004056,14056,7000000944,evelyn.jackson@gmail.com,2025-10-04T00:23:58-05:00,paid,fulfilled,29.99,1.99,0.00,31.98,0.00,,subscription_contract,/,,,,subscription,PA
5000004057,14057,7000000945,victoriagonzalez@outlook.com,2025-08-07T20:33:49-05:00,paid,fulfilled,183.99,12.88,0.00,196.87,46.00,TRYDEW,web,/?utm_source=google&utm_medium=paid,,,,subscription,CA
5000004058,14058,7000000945,victoriagonzalez@outlook.com,2025-11-06T20:33:49-05:00,paid,fulfilled,229.99,16.10,0.00,246.09,0.00,,subscription_contract,/,,,,subscription,CA
5000004060,14060,7000000946,noah.lee@outlook.com,2024-10-17T14:29:44-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,SC
5000004061,14061,7000000946,noah.lee@outlook.com,2024-11-17T14:29:44-05:00,paid,fulfilled,31.49,2.09,0.00,33.58,3.50,COMEBACK10,subscription_contract,/,,,,subscription,SC
5000004062,14062,7000000946,noah.lee@outlook.com,2024-12-15T14:29:44-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/,,,,subscription,SC
5000004063,14063,7000000946,noah.lee@outlook.com,2025-01-17T14:29:44-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,SC
5000004064,14064,7000000946,noah.lee@outlook.com,2025-02-13T14:29:44-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,SC
5000004065,14065,7000000946,noah.lee@outlook.com,2025-03-15T14:29:44-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,SC
5000004066,14066,7000000946,noah.lee@outlook.com,2025-04-14T14:29:44-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,SC
5000004067,14067,7000000946,noah.lee@outlook.com,2025-05-14T14:29:44-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,SC
5000004068,14068,7000000946,noah.lee@outlook.com,2025-06-14T14:29:44-05:00,paid,fulfilled,31.49,2.20,0.00,33.69,3.50,LOYAL10,subscription_contract,/,,,,subscription,SC
5000004069,14069,7000000946,noah.lee@outlook.com,2025-07-16T14:29:44-05:00,paid,fulfilled,34.99,2.80,0.00,37.79,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,SC
5000004070,14070,7000000947,nora.thompson@outlook.com,2025-05-30T03:40:38-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,web,/?utm_source=organic&utm_medium=search,,,,subscription,MA
5000004071,14071,7000000947,nora.thompson@outlook.com,2025-08-28T03:40:38-05:00,paid,fulfilled,89.99,6.30,0.00,96.29,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,MA
5000004072,14072,7000000947,nora.thompson@outlook.com,2025-11-28T03:40:38-05:00,paid,fulfilled,89.99,7.99,0.00,97.98,0.00,,subscription_contract,/?utm_source=organic&utm_medium=search,,,,subscription,MA
5000004074,14074,7000000948,riley_harris@outlook.com,2024-06-05T16:51:40-05:00,paid,fulfilled,172.49,0.00,0.00,172.49,57.50,WELCOME10,web,/?utm_source=google&utm_medium=paid,,,,,IL
5000004075,14075,7000000949,ameliabaker@hotmail.com,2025-09-15T23:42:59-05:00,paid,fulfilled,23.99,1.68,4.99,30.66,6.00,FIRST25,web,/?utm_source=organic&utm_medium=search,,,,,TN
5000004076,14076,7000000950,lucas_perez47@gmail.com,2025-01-31T08:42:20-05:00,paid,fulfilled,31.49,2.09,0.00,33.58,3.50,TRYDEW,web,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000004077,14077,7000000950,lucas_perez47@gmail.com,2025-03-03T08:42:20-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,IN
5000004078,14078,7000000950,lucas_perez47@gmail.com,2025-04-04T08:42:20-05:00,paid,fulfilled,34.99,3.11,0.00,38.10,0.00,,subscription_contract,/,,,,subscription,IN
5000004079,14079,7000000950,lucas_perez47@gmail.com,2025-05-04T08:42:20-05:00,paid,fulfilled,31.49,2.20,0.00,33.69,3.50,LOYAL10,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000004080,14080,7000000950,lucas_perez47@gmail.com,2025-06-03T08:42:20-05:00,paid,fulfilled,34.99,0.00,0.00,34.99,0.00,,subscription_contract,/,,,,subscription,IN
5000004081,14081,7000000950,lucas_perez47@gmail.com,2025-07-03T08:42:20-05:00,paid,fulfilled,34.99,2.45,0.00,37.44,0.00,,subscription_contract,/,,,,subscription,IN
5000004082,14082,7000000950,lucas_perez47@gmail.com,2025-08-01T08:42:20-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/?utm_source=google&utm_medium=paid,,,,subscription,IN
5000004083,14083,7000000950,lucas_perez47@gmail.com,2025-09-01T08:42:20-05:00,paid,fulfilled,34.99,2.32,0.00,37.31,0.00,,subscription_contract,/,,,,subscription,IN
5000004084,14084,7000000951,mateo_green@yahoo.com,2024-11-14T19:55:14-05:00,paid,fulfilled,29.99,1.99,7.99,39.97,0.00,,web,/?utm_source=email&utm_medium=none,,,,,SC
5000004085,14085,7000000952,jackson_robinson22@yahoo.com,2024-10-14T20:59:24-05:00,paid,fulfilled,89.99,0.00,0.00,89.99,0.00,,web,/?utm_source=meta&utm_medium=paid,,,,subscription,CA
5000004086,14086,7000000952,jackson_robinson22@yahoo.com,2025-01-13T20:59:24-05:00,paid,fulfilled,80.99,0.00,0.00,80.99,9.00,LOYAL10,subscription_contract,/,,,,subscription,CA
5000004087,14087,7000000953,harper_rivera34@outlook.com,2025-03-30T23:40:35-05:00,paid,fulfilled,67.49,4.72,0.00,72.21,22.50,FIRST25,web,/?utm_source=referral&utm_medium=none,,,,,SC
5000004088,14088,7000000954,olivia_white52@hotmail.com,2024-05-13T16:03:00-05:00,paid,fulfilled,29.74,2.08,4.99,36.81,5.25,TRYDEW,web,/?utm_source=meta&utm_medium=paid,,,,,MO
5000004089,14089,7000000955,sophia_baker65@outlook.com,2024-02-15T22:35:45-05:00,paid,fulfilled,44.99,0.00,7.99,52.98,0.00,,web,/?utm_source=influencer&utm_medium=none,,,,,MO
